id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
PLS_5428_Seg_0_Seg_0;PLS_5428_Seg_0_Seg_0;['EntsoG_Map_132932'];['N_917_S_LMGN', 'N_1848_S_LMGN'];[44.64098, 44.83023];[7.78105, 8.08581];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 192.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 44.729672, 'length_km': 33.79964, 'long_mean': 7.973353, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [44.67148, 44.70658, 44.74761, 44.78115], 'path_long': [7.90369, 7.97023, 8.0362, 8.06314], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.09462500000000063, 'length_km': 0.16666666666666666, 'long_mean': 0.1523800000000004, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5433_Seg_0_Seg_0;PLS_5433_Seg_0_Seg_0;['EntsoG_Map_133521'];['N_1853_S_LMGN', 'N_1854_S_LMGN'];[44.50988, 44.04051];[6.04068, 6.00278];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 44.279839, 'length_km': 58.62667, 'long_mean': 5.951301, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [44.45243, 44.39116, 44.34075, 44.29018, 44.21863, 44.16202, 44.11299], 'path_long': [6.00759, 5.95799, 5.91299, 5.86031, 5.88788, 5.92429, 5.9672], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.23468500000000247, 'length_km': 0.1111111111111111, 'long_mean': 0.018950000000000244, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5440_Seg_0_Seg_0;PLS_5440_Seg_0_Seg_0;['EntsoG_Map_133918'];['N_922_S_LMGN', 'N_1863_S_LMGN'];[45.73222, 45.72073];[7.46362, 7.38006];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 480.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 45.717815, 'length_km': 12.29463, 'long_mean': 7.375253, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [45.71389, 45.71231, 45.71293, 45.71481], 'path_long': [7.34573, 7.34815, 7.35315, 7.36081], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.005744999999997446, 'length_km': 0.16666666666666666, 'long_mean': 0.041779999999999706, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5442_Seg_0_Seg_0;PLS_5442_Seg_0_Seg_0;['EntsoG_Map_133993'];['SEQ_5149__L_LMGN', 'SEQ_15971_p'];[45.21256, 45.16799];[8.85094, 9.07672];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 32.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 45.186772, 'length_km': 18.606274, 'long_mean': 8.95561, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [45.1912, 45.17534], 'path_long': [8.904, 8.99078], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.02228500000000011, 'length_km': 0.25, 'long_mean': 0.11289000000000016, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5442_Seg_0_Seg_1;PLS_5442_Seg_0_Seg_1;['EntsoG_Map_133993'];['SEQ_15971_p', 'N_2108_S_LMGN'];[45.16799, 45.15225];[9.07672, 9.29693];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 96.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 45.16485, 'length_km': 17.48179, 'long_mean': 9.170862, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [45.16903, 45.17013], 'path_long': [9.13267, 9.17713], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.007870000000000488, 'length_km': 0.25, 'long_mean': 0.11010499999999988, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5443_Seg_0_Seg_0;PLS_5443_Seg_0_Seg_0;['EntsoG_Map_134046'];['SEQ_1493__L_LMGN', 'SEQ_10881__M_LMGN'];[45.3126, 45.35374];[8.29805, 8.23448];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 224.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 45.33317, 'length_km': 6.756307, 'long_mean': 8.266265, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.020569999999999308, 'length_km': 0.5, 'long_mean': 0.031785000000000174, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5444_Seg_0_Seg_0;PLS_5444_Seg_0_Seg_0;['EntsoG_Map_134046'];['SEQ_10881__M_LMGN', 'N_1199_S_LMGN'];[45.35374, 45.43954];[8.23448, 7.85963];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 480.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 45.409972, 'length_km': 31.01278, 'long_mean': 8.019462, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [45.3961, 45.4271, 45.43338], 'path_long': [8.08818, 7.98509, 7.92993], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.042899999999999494, 'length_km': 0.2, 'long_mean': 0.18742499999999973, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5445_Seg_0_Seg_0;PLS_5445_Seg_0_Seg_0;['EntsoG_Map_134055'];['N_1199_S_LMGN', 'N_822_M_LMGN'];[45.43954, 45.20146];[7.85963, 7.91036];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 45.322902, 'length_km': 28.721731, 'long_mean': 7.85372, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [45.37911, 45.32425, 45.27015], 'path_long': [7.83441, 7.82413, 7.84007], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.1190400000000018, 'length_km': 0.2, 'long_mean': 0.02536499999999986, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5446_Seg_0_Seg_0;PLS_5446_Seg_0_Seg_0;['EntsoG_Map_134112'];['SEQ_5129__L_LMGN', 'SEQ_15979_p'];[46.48966, 46.30663];[8.30971, 7.74255];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 46.393215, 'length_km': 48.681864, 'long_mean': 8.017657, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [46.46251, 46.41325, 46.36398, 46.32326], 'path_long': [8.17062, 8.06625, 7.96189, 7.85492], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.09151500000000112, 'length_km': 0.16666666666666666, 'long_mean': 0.2835800000000006, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5446_Seg_0_Seg_3;PLS_5446_Seg_0_Seg_3;['EntsoG_Map_134112'];['SEQ_15979_p', 'N_1646_S_LMGN'];[46.30663, 46.50458];[7.74255, 6.53896];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 46.337143, 'length_km': 110.0777, 'long_mean': 7.066818, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [46.30559, 46.28967, 46.25516, 46.21689, 46.20765, 46.20732, 46.24665, 46.28947, 46.33678, 46.38241, 46.43568, 46.44867, 46.47161, 46.48953], 'path_long': [7.62646, 7.51599, 7.40615, 7.29564, 7.17288, 7.05862, 7.01159, 6.9621, 6.92078, 6.88529, 6.8533, 6.78794, 6.67493, 6.61591], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.09897499999999937, 'length_km': 0.0625, 'long_mean': 0.6017949999999996, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5448_Seg_0_Seg_0;PLS_5448_Seg_0_Seg_0;['EntsoG_Map_134129'];['SEQ_13927__S_LMGN', 'N_923_S_LMGN'];[44.82428, 44.77866];[8.44162, 8.49655];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 96.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 44.80147, 'length_km': 6.67406, 'long_mean': 8.469085, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.022809999999999775, 'length_km': 0.5, 'long_mean': 0.027464999999999403, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLS_5452_Seg_0_Seg_0;PLS_5452_Seg_0_Seg_0;['EntsoG_Map_134351'];['SEQ_8797__M_LMGN', 'SEQ_15990_p'];[43.42247, 43.19541];[6.00168, 6.08519];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 512.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 43.309794, 'length_km': 26.985127, 'long_mean': 6.061976, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [43.36533, 43.31066, 43.2551], 'path_long': [6.05172, 6.0761, 6.09519], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.11352999999999723, 'length_km': 0.2, 'long_mean': 0.04175499999999976, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
